AGRMNT_ID,AGRMNT_DLY_BAL_STRT_DTTM,AGRMNT_LDGR_BAL_AMT,AGRMNT_BAL_CURY_CD
AGR000003,2022-07-14,298120.62,EUR
AGR000003,2022-07-21,296482.98,EUR
AGR000003,2022-07-28,292207.34,EUR
AGR000003,2022-08-04,318554.75,EUR
AGR000003,2022-08-11,324113.87,EUR
AGR000003,2022-08-18,319475.86,EUR
AGR000003,2022-08-25,324130.83,EUR
AGR000003,2022-09-01,314022.14,EUR
AGR000003,2022-09-08,329067.21,EUR
AGR000003,2022-09-15,322456.52,EUR
AGR000003,2022-09-22,327467.37,EUR
AGR000003,2022-09-29,338127.15,EUR
AGR000003,2022-10-06,341974.83,EUR
AGR000003,2022-10-13,342919.53,EUR
AGR000003,2022-10-20,343027.55,EUR
AGR000003,2022-10-27,342463.14,EUR
AGR000003,2022-11-03,336696.16,EUR
AGR000003,2022-11-10,332201.32,EUR
AGR000003,2022-11-17,346997.23,EUR
AGR000003,2022-11-24,345911.86,EUR
AGR000003,2022-12-01,338053.9,EUR
AGR000003,2022-12-08,332890.92,EUR
AGR000003,2022-12-15,343894.63,EUR
AGR000003,2022-12-22,350650.7,EUR
AGR000003,2022-12-29,356253.99,EUR
AGR000003,2023-01-05,353678.78,EUR
AGR000003,2023-01-12,359412.4,EUR
AGR000003,2023-01-19,352976.79,EUR
AGR000003,2023-01-26,350380.65,EUR
AGR000003,2023-02-02,360078.69,EUR
AGR000003,2023-02-09,368821.47,EUR
AGR000003,2023-02-16,359002.37,EUR
AGR000003,2023-02-23,350447.11,EUR
AGR000003,2023-03-02,351534.13,EUR
AGR000003,2023-03-09,368795.45,EUR
AGR000003,2023-03-16,349639.8,EUR
AGR000003,2023-03-23,352423.13,EUR
AGR000003,2023-03-30,338662.7,EUR
AGR000003,2023-04-06,332319.39,EUR
AGR000003,2023-04-13,328675.1,EUR
AGR000003,2023-04-20,324470.02,EUR
AGR000003,2023-04-27,319132.06,EUR
AGR000003,2023-05-04,319204.13,EUR
AGR000003,2023-05-11,313851.58,EUR
AGR000003,2023-05-18,299227.0,EUR
AGR000003,2023-05-25,307025.7,EUR
AGR000003,2023-06-01,314554.42,EUR
AGR000003,2023-06-08,322986.16,EUR
AGR000003,2023-06-15,307578.82,EUR
AGR000003,2023-06-22,310568.0,EUR
AGR000003,2023-06-29,317327.79,EUR
AGR000003,2023-07-06,307015.77,EUR
AGR000003,2023-07-13,307107.5,EUR
AGR000003,2023-07-20,305944.83,EUR
AGR000003,2023-07-27,324366.34,EUR
AGR000003,2023-08-03,343611.3,EUR
AGR000003,2023-08-10,326967.74,EUR
AGR000003,2023-08-17,351907.01,EUR
AGR000003,2023-08-24,342754.75,EUR
AGR000003,2023-08-31,352561.48,EUR
AGR000003,2023-09-07,362266.46,EUR
AGR000003,2023-09-14,352309.56,EUR
AGR000003,2023-09-21,357242.24,EUR
AGR000003,2023-09-28,356166.9,EUR
AGR000003,2023-10-05,361710.2,EUR
AGR000003,2023-10-12,364016.92,EUR
AGR000003,2023-10-19,375980.32,EUR
AGR000003,2023-10-26,376734.31,EUR
AGR000003,2023-11-02,375055.57,EUR
AGR000003,2023-11-09,386016.21,EUR
AGR000003,2023-11-16,391820.17,EUR
AGR000003,2023-11-23,399138.31,EUR
AGR000003,2023-11-30,392492.44,EUR
AGR000003,2023-12-07,382039.81,EUR
AGR000003,2023-12-14,376362.59,EUR
AGR000003,2023-12-21,370154.38,EUR
AGR000003,2023-12-28,378016.37,EUR
AGR000003,2024-01-04,387776.21,EUR
AGR000003,2024-01-11,386224.91,EUR
AGR000003,2024-01-18,400534.1,EUR
AGR000003,2024-01-25,414218.79,EUR
AGR000003,2024-02-01,416652.78,EUR
AGR000003,2024-02-08,408433.86,EUR
AGR000003,2024-02-15,424187.63,EUR
AGR000003,2024-02-22,423577.46,EUR
AGR000003,2024-02-29,424839.11,EUR
AGR000003,2024-03-07,421443.06,EUR
AGR000003,2024-03-14,412545.16,EUR
AGR000003,2024-03-21,397858.76,EUR
AGR000003,2024-03-28,404187.44,EUR
AGR000003,2024-04-04,396353.43,EUR
AGR000003,2024-04-11,426948.75,EUR
AGR000003,2024-04-18,416088.01,EUR
AGR000003,2024-04-25,403514.19,EUR
AGR000003,2024-05-02,408615.57,EUR
AGR000003,2024-05-09,423908.71,EUR
AGR000003,2024-05-16,424554.6,EUR
AGR000003,2024-05-23,430277.03,EUR
AGR000003,2024-05-30,411841.55,EUR
AGR000003,2024-06-06,405066.44,EUR
AGR000003,2024-06-13,394330.28,EUR
AGR000003,2024-06-20,375379.82,EUR
AGR000003,2024-06-27,376549.63,EUR
AGR000003,2024-07-04,354121.35,EUR
AGR000003,2024-07-11,340899.39,EUR
AGR000003,2024-07-18,335527.45,EUR
AGR000003,2024-07-25,327214.59,EUR
AGR000003,2024-08-01,331178.68,EUR
AGR000003,2024-08-08,334234.48,EUR
AGR000003,2024-08-15,343172.47,EUR
AGR000003,2024-08-22,350696.31,EUR
AGR000003,2024-08-29,362104.43,EUR
AGR000003,2024-09-05,362085.25,EUR
AGR000003,2024-09-12,365119.92,EUR
AGR000003,2024-09-19,370235.06,EUR
AGR000003,2024-09-26,371651.62,EUR
AGR000003,2024-10-03,367679.68,EUR
AGR000003,2024-10-10,364355.25,EUR
AGR000003,2024-10-17,356179.67,EUR
AGR000003,2024-10-24,360395.84,EUR
AGR000003,2024-10-31,359455.69,EUR
AGR000003,2024-11-07,352823.95,EUR
AGR000003,2024-11-14,346201.5,EUR
AGR000003,2024-11-21,334097.51,EUR
AGR000003,2024-11-28,343885.93,EUR
AGR000003,2024-12-05,344672.1,EUR
AGR000003,2024-12-12,336044.1,EUR
AGR000003,2024-12-19,344129.58,EUR
AGR000003,2024-12-26,338525.09,EUR
AGR000003,2025-01-02,324460.09,EUR
AGR000003,2025-01-09,334672.31,EUR
AGR000003,2025-01-16,329301.34,EUR
AGR000003,2025-01-23,325212.35,EUR
AGR000003,2025-01-30,325624.15,EUR
AGR000003,2025-02-06,337050.04,EUR
AGR000003,2025-02-13,337250.41,EUR
AGR000003,2025-02-20,325259.24,EUR
AGR000003,2025-02-27,330698.01,EUR
AGR000003,2025-03-06,325848.12,EUR
AGR000003,2025-03-13,344727.35,EUR
AGR000003,2025-03-20,344716.16,EUR
AGR000003,2025-03-27,322365.8,EUR
AGR000003,2025-04-03,325939.45,EUR
AGR000003,2025-04-10,345385.43,EUR
AGR000003,2025-04-17,361144.63,EUR
AGR000003,2025-04-24,379454.18,EUR
AGR000003,2025-05-01,369256.57,EUR
AGR000003,2025-05-08,378378.1,EUR
AGR000003,2025-05-15,371158.15,EUR
AGR000003,2025-05-22,373401.05,EUR
AGR000003,2025-05-29,360671.52,EUR
AGR000003,2025-06-05,354226.96,EUR
AGR000003,2025-06-12,347464.5,EUR
AGR000003,2025-06-19,356450.05,EUR
AGR000003,2025-06-26,364457.24,EUR
AGR000003,2025-07-03,367225.44,EUR
AGR000003,2025-07-10,353721.23,EUR
AGR000003,2025-07-17,350604.83,EUR
AGR000003,2025-07-24,343143.67,EUR
AGR000003,2025-07-31,351840.42,EUR
AGR000003,2025-08-07,363622.27,EUR
AGR000003,2025-08-14,374186.13,EUR
AGR000003,2025-08-21,366633.93,EUR
AGR000003,2025-08-28,339238.6,EUR
AGR000003,2025-09-04,321568.98,EUR
AGR000003,2025-09-11,335785.25,EUR
AGR000003,2025-09-18,331772.7,EUR
AGR000003,2025-09-25,324265.46,EUR
AGR000003,2025-10-02,340692.06,EUR
AGR000003,2025-10-09,353343.66,EUR
AGR000003,2025-10-16,353588.15,EUR
AGR000003,2025-10-23,350654.12,EUR
AGR000003,2025-10-30,349333.1,EUR
AGR000003,2025-11-06,351604.73,EUR
AGR000003,2025-11-13,367605.21,EUR
AGR000003,2025-11-20,371829.88,EUR
AGR000003,2025-11-27,379090.17,EUR
AGR000003,2025-12-04,390782.87,EUR
AGR000003,2025-12-11,379086.11,EUR
AGR000003,2025-12-18,386634.73,EUR
AGR000003,2025-12-25,383689.04,EUR
AGR000003,2026-01-01,358528.09,EUR
AGR000003,2026-01-08,337246.39,EUR
AGR000003,2026-01-15,327065.22,EUR
AGR000003,2026-01-22,332377.45,EUR
AGR000003,2026-01-29,333515.45,EUR
AGR000003,2026-02-05,335359.11,EUR
AGR000003,2026-02-12,354868.55,EUR
AGR000003,2026-02-19,342177.65,EUR
AGR000003,2026-02-26,341903.32,EUR
AGR000003,2026-03-05,344947.67,EUR
AGR000003,2026-03-12,337584.94,EUR
AGR000003,2026-03-19,337868.21,EUR
AGR000003,2026-03-26,321868.72,EUR
AGR000003,2026-04-02,335967.78,EUR
AGR000003,2026-04-09,329151.63,EUR
AGR000003,2026-04-16,349465.64,EUR
AGR000003,2026-04-23,349140.89,EUR
AGR000003,2026-04-30,359421.43,EUR
AGR000003,2026-05-07,358888.4,EUR
AGR000003,2026-05-14,358580.96,EUR
AGR000003,2026-05-21,352740.67,EUR
AGR000003,2026-05-28,353931.91,EUR
AGR000003,2026-06-04,357111.89,EUR
AGR000003,2026-06-11,349269.31,EUR
AGR000003,2026-06-18,348018.86,EUR
AGR000003,2026-06-25,341917.88,EUR
AGR000004,2022-06-30,255157.05,EUR
AGR000004,2022-07-07,258687.71,EUR
AGR000004,2022-07-14,260345.2,EUR
AGR000004,2022-07-21,264582.06,EUR
AGR000004,2022-07-28,264425.84,EUR
AGR000004,2022-08-04,270746.21,EUR
AGR000004,2022-08-11,269432.02,EUR
AGR000004,2022-08-18,267366.92,EUR
AGR000004,2022-08-25,264131.64,EUR
AGR000004,2022-09-01,270288.62,EUR
AGR000004,2022-09-08,272503.49,EUR
AGR000004,2022-09-15,271593.0,EUR
AGR000004,2022-09-22,274985.26,EUR
AGR000004,2022-09-29,276876.31,EUR
AGR000004,2022-10-06,282320.05,EUR
AGR000004,2022-10-13,277950.21,EUR
AGR000004,2022-10-20,277212.64,EUR
AGR000004,2022-10-27,275930.47,EUR
AGR000004,2022-11-03,270484.48,EUR
AGR000004,2022-11-10,273352.5,EUR
AGR000004,2022-11-17,272613.36,EUR
AGR000004,2022-11-24,274629.7,EUR
AGR000004,2022-12-01,281110.33,EUR
AGR000004,2022-12-08,280117.33,EUR
AGR000004,2022-12-15,278937.6,EUR
AGR000004,2022-12-22,279268.6,EUR
AGR000004,2022-12-29,282025.68,EUR
AGR000004,2023-01-05,280427.4,EUR
AGR000004,2023-01-12,278658.01,EUR
AGR000004,2023-01-19,281603.95,EUR
AGR000004,2023-01-26,282670.22,EUR
AGR000004,2023-02-02,276890.38,EUR
AGR000004,2023-02-09,273497.39,EUR
AGR000004,2023-02-16,277603.23,EUR
AGR000004,2023-02-23,278718.99,EUR
AGR000004,2023-03-02,276594.61,EUR
AGR000004,2023-03-09,276123.26,EUR
AGR000004,2023-03-16,276159.81,EUR
AGR000004,2023-03-23,278191.61,EUR
AGR000004,2023-03-30,274413.04,EUR
AGR000004,2023-04-06,272105.36,EUR
AGR000004,2023-04-13,272848.09,EUR
AGR000004,2023-04-20,272575.7,EUR
AGR000004,2023-04-27,274134.44,EUR
AGR000004,2023-05-04,270763.94,EUR
AGR000004,2023-05-11,271730.92,EUR
AGR000004,2023-05-18,274697.09,EUR
AGR000004,2023-05-25,276034.36,EUR
AGR000004,2023-06-01,276418.36,EUR
AGR000004,2023-06-08,276153.32,EUR
AGR000004,2023-06-15,273847.85,EUR
AGR000004,2023-06-22,273650.68,EUR
AGR000004,2023-06-29,277097.88,EUR
AGR000004,2023-07-06,276768.05,EUR
AGR000004,2023-07-13,274305.36,EUR
AGR000004,2023-07-20,272955.1,EUR
AGR000004,2023-07-27,273503.33,EUR
AGR000004,2023-08-03,272481.76,EUR
AGR000004,2023-08-10,273804.12,EUR
AGR000004,2023-08-17,275235.69,EUR
AGR000004,2023-08-24,277682.49,EUR
AGR000004,2023-08-31,281635.46,EUR
AGR000004,2023-09-07,284440.15,EUR
AGR000004,2023-09-14,281782.8,EUR
AGR000004,2023-09-21,279236.8,EUR
AGR000004,2023-09-28,279025.22,EUR
AGR000004,2023-10-05,277766.32,EUR
AGR000004,2023-10-12,274604.43,EUR
AGR000004,2023-10-19,273391.53,EUR
AGR000004,2023-10-26,272094.25,EUR
AGR000004,2023-11-02,270266.19,EUR
AGR000004,2023-11-09,269412.72,EUR
AGR000004,2023-11-16,272587.62,EUR
AGR000004,2023-11-23,273130.71,EUR
AGR000004,2023-11-30,279881.98,EUR
AGR000004,2023-12-07,280359.21,EUR
AGR000004,2023-12-14,279545.98,EUR
AGR000004,2023-12-21,279557.53,EUR
AGR000004,2023-12-28,280274.58,EUR
AGR000004,2024-01-04,281494.48,EUR
AGR000004,2024-01-11,287340.31,EUR
AGR000004,2024-01-18,284911.36,EUR
AGR000004,2024-01-25,287358.88,EUR
AGR000004,2024-02-01,287955.87,EUR
AGR000004,2024-02-08,283431.8,EUR
AGR000004,2024-02-15,285616.21,EUR
AGR000004,2024-02-22,289236.75,EUR
AGR000004,2024-02-29,286757.48,EUR
AGR000004,2024-03-07,286731.86,EUR
AGR000004,2024-03-14,281784.72,EUR
AGR000004,2024-03-21,278237.6,EUR
AGR000004,2024-03-28,281153.61,EUR
AGR000004,2024-04-04,279842.26,EUR
AGR000004,2024-04-11,276739.36,EUR
AGR000004,2024-04-18,277374.37,EUR
AGR000004,2024-04-25,275925.33,EUR
AGR000004,2024-05-02,274626.21,EUR
AGR000004,2024-05-09,276656.6,EUR
AGR000004,2024-05-16,273442.59,EUR
AGR000004,2024-05-23,270966.93,EUR
AGR000004,2024-05-30,271384.44,EUR
AGR000004,2024-06-06,274015.26,EUR
AGR000004,2024-06-13,277408.01,EUR
AGR000004,2024-06-20,275563.08,EUR
AGR000004,2024-06-27,278146.14,EUR
AGR000004,2024-07-04,275965.08,EUR
AGR000004,2024-07-11,281004.78,EUR
AGR000004,2024-07-18,277818.83,EUR
AGR000004,2024-07-25,281509.6,EUR
AGR000004,2024-08-01,279661.52,EUR
AGR000004,2024-08-08,285291.8,EUR
AGR000004,2024-08-15,286978.79,EUR
AGR000004,2024-08-22,284063.04,EUR
AGR000004,2024-08-29,282579.55,EUR
AGR000004,2024-09-05,284787.01,EUR
AGR000004,2024-09-12,287784.8,EUR
AGR000004,2024-09-19,287581.3,EUR
AGR000004,2024-09-26,287709.72,EUR
AGR000004,2024-10-03,289891.58,EUR
AGR000004,2024-10-10,290273.65,EUR
AGR000004,2024-10-17,286518.95,EUR
AGR000004,2024-10-24,284189.62,EUR
AGR000004,2024-10-31,284857.81,EUR
AGR000004,2024-11-07,288320.21,EUR
AGR000004,2024-11-14,292979.41,EUR
AGR000004,2024-11-21,295263.27,EUR
AGR000004,2024-11-28,296111.54,EUR
AGR000004,2024-12-05,298328.86,EUR
AGR000004,2024-12-12,296339.75,EUR
AGR000004,2024-12-19,295885.67,EUR
AGR000004,2024-12-26,293447.18,EUR
AGR000004,2025-01-02,289782.78,EUR
AGR000004,2025-01-09,290749.35,EUR
AGR000004,2025-01-16,291288.73,EUR
AGR000004,2025-01-23,293291.78,EUR
AGR000004,2025-01-30,294893.48,EUR
AGR000004,2025-02-06,295609.02,EUR
AGR000004,2025-02-13,297254.43,EUR
AGR000004,2025-02-20,297127.56,EUR
AGR000004,2025-02-27,298354.37,EUR
AGR000004,2025-03-06,296187.89,EUR
AGR000004,2025-03-13,297282.91,EUR
AGR000004,2025-03-20,299270.0,EUR
AGR000004,2025-03-27,297265.85,EUR
AGR000004,2025-04-03,297419.93,EUR
AGR000004,2025-04-10,295565.21,EUR
AGR000004,2025-04-17,294009.04,EUR
AGR000004,2025-04-24,290701.64,EUR
AGR000004,2025-05-01,294381.27,EUR
AGR000004,2025-05-08,297518.45,EUR
AGR000004,2025-05-15,299117.41,EUR
AGR000004,2025-05-22,305016.6,EUR
AGR000004,2025-05-29,304439.36,EUR
AGR000004,2025-06-05,313669.24,EUR
AGR000004,2025-06-12,312955.55,EUR
AGR000004,2025-06-19,313754.19,EUR
AGR000004,2025-06-26,312506.15,EUR
AGR000004,2025-07-03,313669.69,EUR
AGR000004,2025-07-10,316290.76,EUR
AGR000004,2025-07-17,315930.45,EUR
AGR000004,2025-07-24,321543.65,EUR
AGR000004,2025-07-31,322312.62,EUR
AGR000004,2025-08-07,323184.43,EUR
AGR000004,2025-08-14,320246.69,EUR
AGR000004,2025-08-21,321586.92,EUR
AGR000004,2025-08-28,321155.91,EUR
AGR000004,2025-09-04,319202.51,EUR
AGR000004,2025-09-11,316723.98,EUR
AGR000004,2025-09-18,325186.1,EUR
AGR000004,2025-09-25,324329.31,EUR
AGR000004,2025-10-02,319603.88,EUR
AGR000004,2025-10-09,317372.33,EUR
AGR000004,2025-10-16,317208.67,EUR
AGR000004,2025-10-23,318942.75,EUR
AGR000004,2025-10-30,320712.23,EUR
AGR000004,2025-11-06,322882.22,EUR
AGR000004,2025-11-13,320800.08,EUR
AGR000004,2025-11-20,321892.21,EUR
AGR000004,2025-11-27,319072.24,EUR
AGR000004,2025-12-04,317095.13,EUR
AGR000004,2025-12-11,314185.12,EUR
AGR000004,2025-12-18,310451.38,EUR
AGR000004,2025-12-25,313755.24,EUR
AGR000004,2026-01-01,315915.79,EUR
AGR000004,2026-01-08,319001.23,EUR
AGR000004,2026-01-15,319126.64,EUR
AGR000004,2026-01-22,321605.64,EUR
AGR000004,2026-01-29,315941.23,EUR
AGR000004,2026-02-05,318668.08,EUR
AGR000004,2026-02-12,319232.51,EUR
AGR000004,2026-02-19,321234.45,EUR
AGR000004,2026-02-26,322455.21,EUR
AGR000004,2026-03-05,319272.4,EUR
AGR000004,2026-03-12,314489.57,EUR
AGR000004,2026-03-19,312250.24,EUR
AGR000004,2026-03-26,314014.19,EUR
AGR000004,2026-04-02,316181.18,EUR
AGR000004,2026-04-09,311856.0,EUR
AGR000004,2026-04-16,308796.38,EUR
AGR000004,2026-04-23,306563.06,EUR
AGR000004,2026-04-30,305467.69,EUR
AGR000004,2026-05-07,301307.07,EUR
AGR000004,2026-05-14,297022.33,EUR
AGR000004,2026-05-21,294581.29,EUR
AGR000004,2026-05-28,294835.38,EUR
AGR000004,2026-06-04,291354.57,EUR
AGR000004,2026-06-11,291017.17,EUR
AGR000004,2026-06-18,294097.74,EUR
AGR000004,2026-06-25,290269.24,EUR
AGR000005,2022-06-30,335189.93,EUR
AGR000005,2022-07-07,336627.78,EUR
AGR000005,2022-07-14,335473.67,EUR
AGR000005,2022-07-21,337082.91,EUR
AGR000005,2022-07-28,338163.09,EUR
AGR000005,2022-08-04,341615.34,EUR
AGR000005,2022-08-11,339742.1,EUR
AGR000005,2022-08-18,339882.1,EUR
AGR000005,2022-08-25,339673.02,EUR
AGR000005,2022-09-01,342064.82,EUR
AGR000005,2022-09-08,338558.04,EUR
AGR000005,2022-09-15,342001.1,EUR
AGR000005,2022-09-22,343595.95,EUR
AGR000005,2022-09-29,339071.05,EUR
AGR000005,2022-10-06,343167.92,EUR
AGR000005,2022-10-13,350834.61,EUR
AGR000005,2022-10-20,354349.39,EUR
AGR000005,2022-10-27,359405.9,EUR
AGR000005,2022-11-03,359712.73,EUR
AGR000005,2022-11-10,353736.09,EUR
AGR000005,2022-11-17,347212.77,EUR
AGR000005,2022-11-24,348098.44,EUR
AGR000005,2022-12-01,346037.77,EUR
AGR000005,2022-12-08,342872.99,EUR
AGR000005,2022-12-15,342657.85,EUR
AGR000005,2022-12-22,344767.2,EUR
AGR000005,2022-12-29,339758.57,EUR
AGR000005,2023-01-05,338233.47,EUR
AGR000005,2023-01-12,343340.36,EUR
AGR000005,2023-01-19,339648.46,EUR
AGR000005,2023-01-26,342602.59,EUR
AGR000005,2023-02-02,340941.89,EUR
AGR000005,2023-02-09,342802.73,EUR
AGR000005,2023-02-16,346564.4,EUR
AGR000005,2023-02-23,349133.42,EUR
AGR000005,2023-03-02,352307.6,EUR
AGR000005,2023-03-09,348250.45,EUR
AGR000005,2023-03-16,352128.77,EUR
AGR000005,2023-03-23,349126.19,EUR
AGR000005,2023-03-30,350032.32,EUR
AGR000005,2023-04-06,350936.27,EUR
AGR000005,2023-04-13,352638.74,EUR
AGR000005,2023-04-20,353826.98,EUR
AGR000005,2023-04-27,350841.35,EUR
AGR000005,2023-05-04,346105.46,EUR
AGR000005,2023-05-11,349124.71,EUR
AGR000005,2023-05-18,349773.5,EUR
AGR000005,2023-05-25,353793.72,EUR
AGR000005,2023-06-01,353635.45,EUR
AGR000005,2023-06-08,348666.29,EUR
AGR000005,2023-06-15,352034.86,EUR
AGR000005,2023-06-22,350731.03,EUR
AGR000005,2023-06-29,351930.54,EUR
AGR000005,2023-07-06,349651.93,EUR
AGR000005,2023-07-13,355401.27,EUR
AGR000005,2023-07-20,352285.94,EUR
AGR000005,2023-07-27,351097.23,EUR
AGR000005,2023-08-03,351474.48,EUR
AGR000005,2023-08-10,347635.73,EUR
AGR000005,2023-08-17,348784.74,EUR
AGR000005,2023-08-24,354406.83,EUR
AGR000005,2023-08-31,352668.6,EUR
AGR000005,2023-09-07,354062.15,EUR
AGR000005,2023-09-14,344327.44,EUR
AGR000005,2023-09-21,344193.39,EUR
AGR000005,2023-09-28,343115.92,EUR
AGR000005,2023-10-05,340307.53,EUR
AGR000005,2023-10-12,343987.78,EUR
AGR000005,2023-10-19,342865.55,EUR
AGR000005,2023-10-26,342257.04,EUR
AGR000005,2023-11-02,340966.07,EUR
AGR000005,2023-11-09,334430.38,EUR
AGR000005,2023-11-16,330644.67,EUR
AGR000005,2023-11-23,333822.47,EUR
AGR000005,2023-11-30,326778.98,EUR
AGR000005,2023-12-07,324274.83,EUR
AGR000005,2023-12-14,322978.64,EUR
AGR000005,2023-12-21,328610.16,EUR
AGR000005,2023-12-28,331135.87,EUR
AGR000005,2024-01-04,329290.88,EUR
AGR000005,2024-01-11,333586.53,EUR
AGR000005,2024-01-18,331116.26,EUR
AGR000005,2024-01-25,334457.56,EUR
AGR000005,2024-02-01,329912.69,EUR
AGR000005,2024-02-08,333453.5,EUR
AGR000005,2024-02-15,332099.24,EUR
AGR000005,2024-02-22,328683.58,EUR
AGR000005,2024-02-29,327969.87,EUR
AGR000005,2024-03-07,328879.47,EUR
AGR000005,2024-03-14,327252.35,EUR
AGR000005,2024-03-21,329065.17,EUR
AGR000005,2024-03-28,327146.74,EUR
AGR000005,2024-04-04,329176.27,EUR
AGR000005,2024-04-11,330631.96,EUR
AGR000005,2024-04-18,330430.53,EUR
AGR000005,2024-04-25,328972.07,EUR
AGR000005,2024-05-02,329470.59,EUR
AGR000005,2024-05-09,331283.52,EUR
AGR000005,2024-05-16,338113.92,EUR
AGR000005,2024-05-23,341290.23,EUR
AGR000005,2024-05-30,344621.19,EUR
AGR000005,2024-06-06,355264.86,EUR
AGR000005,2024-06-13,357097.88,EUR
AGR000005,2024-06-20,358828.53,EUR
AGR000005,2024-06-27,361354.73,EUR
AGR000005,2024-07-04,357708.79,EUR
AGR000005,2024-07-11,356120.91,EUR
AGR000005,2024-07-18,354318.34,EUR
AGR000005,2024-07-25,356612.95,EUR
AGR000005,2024-08-01,355991.82,EUR
AGR000005,2024-08-08,356483.89,EUR
AGR000005,2024-08-15,360360.49,EUR
AGR000005,2024-08-22,363470.94,EUR
AGR000005,2024-08-29,362883.13,EUR
AGR000005,2024-09-05,360451.83,EUR
AGR000005,2024-09-12,364543.95,EUR
AGR000005,2024-09-19,367365.13,EUR
AGR000005,2024-09-26,361464.3,EUR
AGR000005,2024-10-03,360332.36,EUR
AGR000005,2024-10-10,360928.77,EUR
AGR000005,2024-10-17,363739.79,EUR
AGR000005,2024-10-24,367050.19,EUR
AGR000005,2024-10-31,368092.26,EUR
AGR000005,2024-11-07,370246.52,EUR
AGR000005,2024-11-14,370483.98,EUR
AGR000005,2024-11-21,367987.47,EUR
AGR000005,2024-11-28,367026.05,EUR
AGR000005,2024-12-05,367095.75,EUR
AGR000005,2024-12-12,366968.44,EUR
AGR000005,2024-12-19,360048.99,EUR
AGR000005,2024-12-26,358617.85,EUR
AGR000005,2025-01-02,358819.42,EUR
AGR000005,2025-01-09,357809.8,EUR
AGR000005,2025-01-16,356926.65,EUR
AGR000005,2025-01-23,358668.42,EUR
AGR000005,2025-01-30,354798.54,EUR
AGR000005,2025-02-06,349022.27,EUR
AGR000005,2025-02-13,347807.08,EUR
AGR000005,2025-02-20,350464.72,EUR
AGR000005,2025-02-27,356379.0,EUR
AGR000005,2025-03-06,359166.34,EUR
AGR000005,2025-03-13,353892.83,EUR
AGR000005,2025-03-20,353070.5,EUR
AGR000005,2025-03-27,353976.6,EUR
AGR000005,2025-04-03,354605.23,EUR
AGR000005,2025-04-10,356517.63,EUR
AGR000005,2025-04-17,353248.19,EUR
AGR000005,2025-04-24,353477.6,EUR
AGR000005,2025-05-01,354963.35,EUR
AGR000005,2025-05-08,357894.18,EUR
AGR000005,2025-05-15,355010.56,EUR
AGR000005,2025-05-22,353785.22,EUR
AGR000005,2025-05-29,344219.51,EUR
AGR000005,2025-06-05,342080.32,EUR
AGR000005,2025-06-12,340286.4,EUR
AGR000005,2025-06-19,336816.89,EUR
AGR000005,2025-06-26,337374.7,EUR
AGR000005,2025-07-03,337185.95,EUR
AGR000005,2025-07-10,329568.2,EUR
AGR000005,2025-07-17,330278.45,EUR
AGR000005,2025-07-24,327212.39,EUR
AGR000005,2025-07-31,328801.63,EUR
AGR000005,2025-08-07,324586.88,EUR
AGR000005,2025-08-14,324684.28,EUR
AGR000005,2025-08-21,323764.89,EUR
AGR000005,2025-08-28,324746.23,EUR
AGR000005,2025-09-04,325151.18,EUR
AGR000005,2025-09-11,324321.51,EUR
AGR000005,2025-09-18,319339.05,EUR
AGR000005,2025-09-25,314621.74,EUR
AGR000005,2025-10-02,312784.71,EUR
AGR000005,2025-10-09,312758.81,EUR
AGR000005,2025-10-16,310856.46,EUR
AGR000005,2025-10-23,312799.97,EUR
AGR000005,2025-10-30,311926.57,EUR
AGR000005,2025-11-06,308916.44,EUR
AGR000005,2025-11-13,308057.35,EUR
AGR000005,2025-11-20,308753.13,EUR
AGR000005,2025-11-27,309756.22,EUR
AGR000005,2025-12-04,315574.62,EUR
AGR000005,2025-12-11,313463.71,EUR
AGR000005,2025-12-18,313233.38,EUR
AGR000005,2025-12-25,314568.15,EUR
AGR000005,2026-01-01,314494.46,EUR
AGR000005,2026-01-08,312920.05,EUR
AGR000005,2026-01-15,308072.11,EUR
AGR000005,2026-01-22,306498.37,EUR
AGR000005,2026-01-29,303207.49,EUR
AGR000005,2026-02-05,297972.29,EUR
AGR000005,2026-02-12,295601.39,EUR
AGR000005,2026-02-19,292506.17,EUR
AGR000005,2026-02-26,294213.78,EUR
AGR000005,2026-03-05,295982.28,EUR
AGR000005,2026-03-12,293306.96,EUR
AGR000005,2026-03-19,292543.69,EUR
AGR000005,2026-03-26,287107.52,EUR
AGR000005,2026-04-02,285688.23,EUR
AGR000005,2026-04-09,286828.07,EUR
AGR000005,2026-04-16,289194.23,EUR
AGR000005,2026-04-23,287132.14,EUR
AGR000005,2026-04-30,290152.35,EUR
AGR000005,2026-05-07,285754.53,EUR
AGR000005,2026-05-14,282189.38,EUR
AGR000005,2026-05-21,284191.97,EUR
AGR000005,2026-05-28,288941.16,EUR
AGR000005,2026-06-04,290366.89,EUR
AGR000005,2026-06-11,290249.75,EUR
AGR000005,2026-06-18,283878.23,EUR
AGR000005,2026-06-25,278136.95,EUR
AGR000006,2022-06-30,221523.51,EUR
AGR000006,2022-07-07,227665.48,EUR
AGR000006,2022-07-14,227705.45,EUR
AGR000006,2022-07-21,227128.78,EUR
AGR000006,2022-07-28,232450.34,EUR
AGR000006,2022-08-04,227558.14,EUR
AGR000006,2022-08-11,241630.37,EUR
AGR000006,2022-08-18,243506.66,EUR
